AGREEMENT_ID,BATCH_ID,BATCH_DESCRIPTION,WORK_ID,WORK_TITLE,WRITERS,RECORDING_ARTIST,RECORDING_TITLE,RIGHT_TYPE_GROUP,RIGHT_TYPE,TERRITORY_ID,TERRITORY,EXPLOITATION_LICENCE_ID,EXPLOITATION_TITLE,EXPLOITATION_ARTIST,EXPLOITATION_DESCRIPTION,EXPLOITATION_FORMAT,AV_PRODUCTION_TITLE,ROYALTY_PERIOD_START_DATE,ROYALTY_PERIOD_END_DATE,PERCENTAGE_PAID,UNIT_SUM,CREDIT_OR_DEBIT,DISTRIBUTED_AMOUNT,WHT_ADJ_RECEIVED_AMOUNT,WHT_ADJ_SOURCE_AMOUNT,DIRECT_COLLECT_FEE_TAKEN,DIRECT_COLLECTED_AMOUNT,SOURCE_NAME,GENERATED_AT_COVER_RATE,TERRITORY_ISO_ALPHA_2_CODE,CUSTOM_WORK_ID,REVENUE_SOURCE_NAME
AAGR88189,ABCH50919,GEMA_6061697_ABRE_RHF_2017_HA AR_C_PERF_Q2 2018,AWK931583,Out Run The Sun,"Abney, Terence L [AIP183955]; Jeberg, Jonas [AIP13946]; Brailsford, Marcella [AIP99548]",,,PERF,Radio Broadcast Right,TERR643,Germany,,,,,,,1-Jan-17,31-Dec-17,3.17,25,Credit,1.624152065,1.66579699,1.66579699,,1.66579699,GEMA (Distribution),N,DE,,
AAGR88189,ABCH51038,TONO_2018-2_CRD20180605182930017090_PERF_Q2 2018,AWK184890,The Boys,"Jeberg, Jonas [AIP13946]; Kouame, Jean Baptiste [AIP18159]; McHenry, Michael Ojike [AIP23699]; Maraj, Onika Tanya [AIP62952]; Persaud, Anjulie [AIP71791]",,,PERF,Television Broadcast Right,TERR706,Norway,,,,,,,1-Oct-15,31-Dec-15,12.5,1,Credit,0.030364484,0.03114306,0.03114306,,0.03114306,TONO,N,NO,,
AAGR88189,ABCH51038,TONO_2018-2_CRD20180605182930017090_PERF_Q2 2018,AWK223386,Poppin',"Jeberg, Jonas [AIP13946]; Theodore, Ali Dee [AIP26250]; Howard, Sarai Marie [AIP26256]",,,PERF,Television Broadcast Right,TERR706,Norway,,,,,,,1-Jan-15,31-Mar-15,33.33,2,Credit,0.387731097,0.39767292,0.39767292,,0.39767292,TONO,N,NO,,
AAGR88189,ABCH51038,TONO_2018-2_CRD20180605182930017090_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Radio Broadcast Right,TERR706,Norway,,,,,,,1-Jul-17,30-Sep-17,8.23,514,Credit,4.894521167,5.02002171,5.02002171,,5.02002171,TONO,N,NO,,
AAGR88189,ABCH51038,TONO_2018-2_CRD20180605182930017090_PERF_Q2 2018,AWK931582,Louder,"Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Willis, Christopher Timothy [AIP46231]",,,PERF,Television Broadcast Right,TERR706,Norway,,,,,,,1-Jan-16,31-Mar-16,15,1,Credit,0.079414803,0.08145108,0.08145108,,0.08145108,TONO,N,NO,,
AAGR88189,ABCH51038,TONO_2018-2_CRD20180605182930017090_PERF_Q2 2018,AWK933624,Rippin' Up The Disco,"Baird, Jasmine [AIP4908]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]",,,PERF,Television Broadcast Right,TERR706,Norway,,,,,,,1-Jan-12,31-Mar-12,20,1,Credit,0.091093451,0.09342918,0.09342918,,0.09342918,TONO,N,NO,,
AAGR88189,ABCH51801,CASH_20180628_P171_PERF_Q2 2018,AWK184890,The Boys,"Jeberg, Jonas [AIP13946]; Kouame, Jean Baptiste [AIP18159]; McHenry, Michael Ojike [AIP23699]; Maraj, Onika Tanya [AIP62952]; Persaud, Anjulie [AIP71791]",,,PERF,Performing Right,TERR653,Hong Kong,,,,,,,1-Jan-11,31-Dec-17,25,21,Credit,0.028322803,0.029049029,0.029049029,,0.029049029,CASH,N,HK,,
AAGR88189,ABCH51801,CASH_20180628_P171_PERF_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Radio Broadcast Right,TERR653,Hong Kong,,,,,,,1-Jan-11,31-Dec-17,12.5,20,Credit,0.14515435,0.148876273,0.148876273,,0.148876273,CASH,N,HK,,
AAGR88189,ABCH51801,CASH_20180628_P171_PERF_Q2 2018,AWK931560,Turn It Up,"Cunningham, Ruth Anne [AIP63500]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Lott, Victoria Louise [AIP109745]",,,PERF,Performing Right,TERR653,Hong Kong,,,,,,,1-Jan-11,31-Dec-17,12.5,51,Credit,0.768256021,0.787954909,0.787954909,,0.787954909,CASH,N,HK,,
AAGR88189,BCH50304,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK775866,Reminding Me,"Jeberg, Jonas [AIP13946]; Thompson, Ethan [AIP147909]; Hlookoff, Shawn [AIP44263]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,17-Aug-17,17-Aug-17,16.67,1,Credit,0.068972426,0.07074095,0.07074095,,0.07074095,SUISA,N,CH,,
AAGR88189,BCH50304,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK775866,Reminding Me,"Jeberg, Jonas [AIP13946]; Thompson, Ethan [AIP147909]; Hlookoff, Shawn [AIP44263]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,10-Nov-17,10-Nov-17,16.67,1,Credit,0.068972426,0.07074095,0.07074095,,0.07074095,SUISA,N,CH,,
AAGR88189,BCH50305,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK583636,The Way I Are (Dance With Somebody),"Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,31-Jul-17,31-Jul-17,7.19,1,Credit,0.009853204,0.01010585,0.01010585,,0.01010585,SUISA,N,CH,,
AAGR88189,BCH50305,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK933614,What If The Heart Is Wong,"Elofsson, Jörgen Kjell [AIP40940]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,22-Jan-17,22-Jan-17,12.5,1,Credit,0.335008928,0.3435989,0.3435989,,0.3435989,SUISA,N,CH,,
AAGR88189,BCH50305,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK933614,What If The Heart Is Wong,"Elofsson, Jörgen Kjell [AIP40940]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,2-Jul-17,2-Jul-17,12.5,1,Credit,0.335008928,0.3435989,0.3435989,,0.3435989,SUISA,N,CH,,
AAGR88189,BCH50305,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK933614,What If The Heart Is Wong,"Elofsson, Jörgen Kjell [AIP40940]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,10-Dec-17,10-Dec-17,12.5,1,Credit,0.335008928,0.3435989,0.3435989,,0.3435989,SUISA,N,CH,,
AAGR88189,BCH50305,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK933614,What If The Heart Is Wong,"Elofsson, Jörgen Kjell [AIP40940]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,31-Dec-17,31-Dec-17,12.5,1,Credit,0.335008928,0.3435989,0.3435989,,0.3435989,SUISA,N,CH,,
AAGR88189,BCH50306,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK785404,Why,"Jeberg, Jonas [AIP13946]; McLaughlin, Brett Leland [AIP141939]; Carpenter, Sabrina Annlynn [AIP48074]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,6-Aug-17,6-Aug-17,16.67,1,Credit,0.049266019,0.05052925,0.05052925,,0.05052925,SUISA,N,CH,,
AAGR88189,BCH50306,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK785404,Why,"Jeberg, Jonas [AIP13946]; McLaughlin, Brett Leland [AIP141939]; Carpenter, Sabrina Annlynn [AIP48074]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,2-Oct-17,2-Oct-17,16.67,1,Credit,0.049266019,0.05052925,0.05052925,,0.05052925,SUISA,N,CH,,
AAGR88189,BCH50306,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK785404,Why,"Jeberg, Jonas [AIP13946]; McLaughlin, Brett Leland [AIP141939]; Carpenter, Sabrina Annlynn [AIP48074]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,6-Oct-17,6-Oct-17,16.67,1,Credit,0.049266019,0.05052925,0.05052925,,0.05052925,SUISA,N,CH,,
AAGR88189,ABCH50279,SUISA_2018-313_CRDAS20180605193400_PERF_Q2 2018,AWK931540,Words,"Fontana, Melanie Joy [AIP110590]; Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]",,,PERF,Making Available Right - Interactive,TERR745,Switzerland,,,,,,,1-Apr-17,30-Jun-17,16.66,33,Credit,0.009853204,0.01010585,0.01010585,,0.01010585,SUISA,N,CH,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK268778,Let's Dance,"Jeberg, Jonas [AIP13946]; Benenate, Bridget Louise [AIP42239]; Gerrard, Matthew [AIP42743]",,,PERF,Making Available Right - Interactive,TERR744,Sweden,,,,,,,1-Jul-17,31-Dec-17,22.22,1,Credit,0.04962789,0.0509004,0.0509004,,0.0509004,STIM-NCB,N,SE,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK581394,Summertime,"Reece, Vanessa [AIP106017]; Jeberg, Jonas [AIP13946]; Small, Craig A [AIP144455]; Kouame, Jean Baptiste [AIP18159]; McHenry, Michael Ojike [AIP23699]; Zolot, Natassia [AIP23700]; Buendia, Ryan [AIP34818]",,,PERF,Making Available Right - Interactive,TERR744,Sweden,,,,,,,1-Jul-17,31-Dec-17,2.5,1,Credit,0.003308526,0.00339336,0.00339336,,0.00339336,STIM-NCB,N,SE,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Making Available Right - Interactive,TERR744,Sweden,,,,,,,1-Jan-17,30-Jun-17,8.23,7126,Credit,0.826028658,0.84720888,0.84720888,,0.84720888,STIM-NCB,N,SE,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK735228,Obsessed,"Jeberg, Jonas [AIP13946]; Bonnici, Kayla Rae [AIP146130]; Meier, Sean C [AIP158888]",,,PERF,Right of Public Performance of a Recording,TERR744,Sweden,,,,,,,1-Jul-17,31-Dec-17,2.5,2,Credit,1.336644504,1.37091744,1.37091744,,1.37091744,STIM-NCB,N,SE,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK785404,Why,"Jeberg, Jonas [AIP13946]; McLaughlin, Brett Leland [AIP141939]; Carpenter, Sabrina Annlynn [AIP48074]",,,PERF,Making Available Right - Interactive,TERR744,Sweden,,,,,,,1-Jul-17,31-Dec-17,16.67,1,Credit,22.98984433,23.57932752,23.57932752,,23.57932752,STIM-NCB,N,SE,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK923780,Enemiez,"Brown, David Debrandon [AIP151287]; Felton, Jeremy P [AIP71380]; Watters, Samuel J [AIP17246]; Jeberg, Jonas [AIP13946]",,,PERF,Making Available Right - Interactive,TERR744,Sweden,,,,,,,1-Jan-17,30-Jun-17,16.25,1,Credit,0.030879576,0.03167136,0.03167136,,0.03167136,STIM-NCB,N,SE,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK925562,Forever And A Day,"Jeberg, Jonas [AIP13946]; Merritt, Andre Darrell [AIP76238]; Rowland, Kelendria Trene [AIP142577]; Watters, Samuel J [AIP17246]",,,PERF,Making Available Right - Interactive,TERR744,Sweden,,,,,,,1-Jul-17,31-Dec-17,25,8,Credit,0.112489884,0.11537424,0.11537424,,0.11537424,STIM-NCB,N,SE,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,9-Mar-17,9-Mar-17,12.5,1,Credit,0.206917279,0.21222285,0.21222285,,0.21222285,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,12-Apr-17,12-Apr-17,12.5,1,Credit,0.009853204,0.01010585,0.01010585,,0.01010585,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,16-May-17,16-May-17,12.5,1,Credit,0.068972426,0.07074095,0.07074095,,0.07074095,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,27-May-17,27-May-17,12.5,1,Credit,0.206917279,0.21222285,0.21222285,,0.21222285,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,20-Sep-17,20-Sep-17,12.5,1,Credit,0.029559611,0.03031755,0.03031755,,0.03031755,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,1-Jan-17,1-Jan-17,12.5,1,Credit,2.512566956,2.57699175,2.57699175,,2.57699175,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,5-Feb-17,5-Feb-17,12.5,1,Credit,2.216970844,2.27381625,2.27381625,,2.27381625,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,7-Mar-17,7-Mar-17,12.5,1,Credit,0.492660188,0.5052925,0.5052925,,0.5052925,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,9-Mar-17,9-Mar-17,12.5,1,Credit,0.699577466,0.71751535,0.71751535,,0.71751535,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,13-Mar-17,13-Mar-17,12.5,1,Credit,0.70943067,0.7276212,0.7276212,,0.7276212,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,12-Apr-17,12-Apr-17,12.5,1,Credit,0.029559611,0.03031755,0.03031755,,0.03031755,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,27-Apr-17,27-Apr-17,12.5,1,Credit,0.335008928,0.3435989,0.3435989,,0.3435989,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,8-May-17,8-May-17,12.5,1,Credit,0.128091649,0.13137605,0.13137605,,0.13137605,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,8-Jun-17,8-Jun-17,12.5,1,Credit,2.384475308,2.4456157,2.4456157,,2.4456157,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,3-Jul-17,3-Jul-17,12.5,1,Credit,0.492660188,0.5052925,0.5052925,,0.5052925,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,17-Aug-17,17-Aug-17,12.5,1,Credit,1.241503673,1.2733371,1.2733371,,1.2733371,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,14-Nov-17,14-Nov-17,12.5,1,Credit,1.310476099,1.34407805,1.34407805,,1.34407805,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,30-Nov-17,30-Nov-17,12.5,1,Credit,0.128091649,0.13137605,0.13137605,,0.13137605,SUISA,N,CH,,
AAGR88189,ABCH52000,SGAE_2018_09_CRD20180611073413017072_PERF_Q2 2018,AWK931582,Louder,"Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Willis, Christopher Timothy [AIP46231]",,,PERF,Television Broadcast Right,TERR736,Spain,,,,,,,1-Jul-17,31-Dec-17,15,2,Credit,0.102090248,0.104707319,0.104707319,,0.104707319,SGAE,N,ES,,
AAGR88189,ABCH52260,OSA_CRD20180620125541017050_Perf_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Radio Broadcast Right,TERR624,Czech Republic,,,,,,,1-Feb-18,1-Mar-18,8.23,13,Credit,0.061023541,0.062588253,0.07117884,,0.07117884,OSA,N,CZ,,
AAGR88189,ABCH52260,OSA_CRD20180620125541017050_Perf_Q2 2018,AWK775866,Reminding Me,"Jeberg, Jonas [AIP13946]; Thompson, Ethan [AIP147909]; Hlookoff, Shawn [AIP44263]",,,PERF,Radio Broadcast Right,TERR624,Czech Republic,,,,,,,1-Feb-18,1-Mar-18,16.66,19,Credit,4.897983054,5.02357231,5.71308444,,5.71308444,OSA,N,CZ,,
AAGR88189,ABCH52260,OSA_CRD20180620125541017050_Perf_Q2 2018,AWK925561,Cool,"Davis, Radric Delantic [AIP62888]; Friedman, Scott [AIP36522]; Jaehn, Felix Kurt [AIP128701]; Jeberg, Jonas [AIP13946]; Markowitz, Richard Samuel [AIP158169]; Premnath, Micah Rayan [AIP157839]",,,PERF,Radio Broadcast Right,TERR624,Czech Republic,,,,,,,1-Feb-18,1-Mar-18,6.25,23,Credit,0.026955165,0.027646342,0.03144096,,0.03144096,OSA,N,CZ,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,17-Jul-17,17-Jul-17,8.24,1,Credit,0.019706408,0.0202117,0.0202117,,0.0202117,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,18-Jul-17,18-Jul-17,8.24,1,Credit,0.059119223,0.0606351,0.0606351,,0.0606351,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,20-Jul-17,20-Jul-17,8.24,1,Credit,0.088678834,0.09095265,0.09095265,,0.09095265,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,21-Jul-17,21-Jul-17,8.24,1,Credit,0.059119223,0.0606351,0.0606351,,0.0606351,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,29-Aug-17,29-Aug-17,8.24,1,Credit,0.403981354,0.41433985,0.41433985,,0.41433985,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,24-Sep-17,24-Sep-17,8.24,1,Credit,0.098532038,0.1010585,0.1010585,,0.1010585,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,5-Oct-17,5-Oct-17,8.24,1,Credit,0.009853204,0.01010585,0.01010585,,0.01010585,SUISA,N,CH,,
