"AGREEMENT_ID","BATCH_ID","BATCH_DESCRIPTION","WORK_ID","WORK_TITLE","WRITERS","RECORDING_ARTIST","RECORDING_TITLE","RIGHT_TYPE_GROUP","RIGHT_TYPE","TERRITORY_ID","TERRITORY","EXPLOITATION_LICENCE_ID","EXPLOITATION_TITLE","EXPLOITATION_ARTIST","EXPLOITATION_DESCRIPTION","EXPLOITATION_FORMAT","AV_PRODUCTION_TITLE","ROYALTY_PERIOD_START_DATE","ROYALTY_PERIOD_END_DATE","PERCENTAGE_PAID","UNIT_SUM","CREDIT_OR_DEBIT","DISTRIBUTED_AMOUNT","WHT_ADJ_RECEIVED_AMOUNT","WHT_ADJ_SOURCE_AMOUNT","DIRECT_COLLECT_FEE_TAKEN","DIRECT_COLLECTED_AMOUNT","SOURCE_NAME","GENERATED_AT_COVER_RATE","TERRITORY_ISO_ALPHA_2_CODE","CUSTOM_WORK_ID","REVENUE_SOURCE_NAME",
"AAGR88189","ABCH52000","SGAE_2018_09_CRD20180611073413017072_PERF_Q2 2018","AWK775866","Reminding Me","Jeberg, Jonas [AIP13946]; Thompson, Ethan [AIP147909]; Hlookoff, Shawn [AIP44263]","","","PERF","Television Broadcast Right","TERR736","Spain","","","","","","","01-JAN-17","30-JUN-17","16.67","2","Credit",".124776833536",".1279756115",".1279756115","",".1279756115","SGAE","N","ES","","",
"AAGR88189","ABCH52000","SGAE_2018_09_CRD20180611073413017072_PERF_Q2 2018","AWK922496","Gravity","Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Secon, Lucas [AIP90564]; Wroldsen, Ina Christine [AIP63352]","","","PERF","Radio Broadcast Right","TERR736","Spain","","","","","","","01-JUL-17","31-DEC-17","12.5","2","Credit",".034030490836",".0349024395",".0349024395","",".0349024395","SGAE","N","ES","","",
"AAGR88189","ABCH51040","TONO_2018-2_CRD20180612125647017090_PERF_Q2 2018","AWK925562","Forever And A Day","Jeberg, Jonas [AIP13946]; Merritt, Andre Darrell [AIP76238]; Rowland, Kelendria Trene [AIP142577]; Watters, Samuel J [AIP17246]","","","PERF","Television Broadcast Right","TERR706","Norway","","","","","","","01-JUL-17","30-SEP-17","25","2","Credit",".009342918",".00958248",".00958248","",".00958248","TONO","N","NO","","",
"AAGR88189","ABCH51801","CASH_20180628_P171_PERF_Q2 2018","AWK532166","Chingalinga","Jeberg, Jonas [AIP13946]; Evigan, Jason Gregory [AIP16453]; Desrouleaux, Jason Joel [AIP17848]; Douglas, Sean Maxwell [AIP18205]","","","PERF","Radio Broadcast Right","TERR653","Hong Kong","","","","","","","01-JAN-11","31-DEC-17","25","3","Credit",".198259622379",".20334320244",".20334320244","",".20334320244","CASH","N","HK","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK165675","Made In The USA","Jeberg, Jonas [AIP13946]; Evigan, Jason Gregory [AIP16453]; Lovato, Demitria [AIP18233]; Gibson, Corey Reginald [AIP18260]; Perkins, Blair [AIP18263]","","","PERF","Making Available Right - Interactive","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","17","2168","Credit",".01892253454",".0194073516",".0194073516","",".0194073516","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK583636","The Way I Are (Dance With Somebody)","Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","23","2422","Credit","7.28999022934","7.4769132438","7.4769132438","","7.4769132438","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK583636","The Way I Are (Dance With Somebody)","Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","23","2569","Credit","1.40571129608","1.4417549874","1.4417549874","","1.4417549874","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK691698","Fetish","Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2456","Credit",".20511869014",".2103783318",".2103783318","",".2103783318","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK691716","The Way I Are (Dance With Somebody)","Merrill, George Robert [AIP102174]; Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; Hindlin, Jacob Kasher [AIP40775]; Little, Joel [AIP84665]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","8","2785","Credit","1.67435422336","1.717286571","1.717286571","","1.717286571","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK775866","Reminding Me","Jeberg, Jonas [AIP13946]; Thompson, Ethan [AIP147909]; Hlookoff, Shawn [AIP44263]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2379","Credit",".4614050168",".4732357266",".4732357266","",".4732357266","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK775866","Reminding Me","Jeberg, Jonas [AIP13946]; Thompson, Ethan [AIP147909]; Hlookoff, Shawn [AIP44263]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2395","Credit",".4614050168",".4732357266",".4732357266","",".4732357266","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK922506","Double Tap","Epps, Tauheed [AIP18288]; Jeberg, Jonas [AIP13946]; Lumpkins, Thomas Wesily [AIP62919]; McCants, Victoria Monet [AIP33678]","","","PERF","Making Available Right - Interactive","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","22","2127","Credit",".0243288682",".0249523092",".0249523092","",".0249523092","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK923762","Heart Vacancy","Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","2443","Credit",".691946164",".7096885614",".7096885614","",".7096885614","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK923762","Heart Vacancy","Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","2456","Credit",".51894348688",".5322499182",".5322499182","",".5322499182","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK923762","Heart Vacancy","Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","2246","Credit",".07787731588",".079873794",".079873794","",".079873794","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK923762","Heart Vacancy","Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","2441","Credit",".3113794411",".3193631532",".3193631532","",".3193631532","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2188","Credit","7.67062223018","7.8673046634","7.8673046634","","7.8673046634","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2246","Credit",".92216605572",".9458113392",".9458113392","",".9458113392","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2404","Credit","1.1527717474","1.1823301854","1.1823301854","","1.1823301854","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2453","Credit",".69162490852",".7093585044",".7093585044","",".7093585044","COMPASS","N","SG","","",
"AAGR88189","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JAN-17","30-JUN-17","16.67","457","Credit",".19299735",".197946",".197946","",".197946","STIM-NCB","N","SE","","",
"AAGR88189","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK925582","One Step At A Time","Evans, Lauren K. [AIP221062]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Nevil, Robert S [AIP14444]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","31-DEC-17","16.67","3","Credit",".02757105",".028278",".028278","",".028278","STIM-NCB","N","SE","","",
"AAGR88189","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK925690","Marry Me","Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-OCT-16","31-DEC-16","12.5","1","Credit",".147780828",".15157008",".15157008","",".15157008","STIM-NCB","N","SE","","",
"AAGR88189","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK931582","Louder","Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Willis, Christopher Timothy [AIP46231]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JAN-17","31-MAR-17","15","2","Credit",".001102842",".00113112",".00113112","",".00113112","STIM-NCB","N","SE","","",
"AAGR88189","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK933966","Red Lights Off","Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Larsen, Engelina [AIP135290]; Powers, Adam [AIP17272]; Sigvardt, Mikkel [AIP108651]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","31-DEC-17","16.67","1","Credit",".111387042",".11424312",".11424312","",".11424312","STIM-NCB","N","SE","","",
"AAGR88189","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK934773","Trampoline","Bonds, Marlin Donnell [AIP84953]; Jeberg, Jonas [AIP13946]; Parrish, Myles [AIP146037]; White, Kalin Jure [AIP146036]; Withers, Bill [AIP12691]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","31-DEC-17","15","1","Credit",".370554912",".38005632",".38005632","",".38005632","STIM-NCB","N","SE","","",
"AAGR88189","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK934785","Worldshaker","Abney, Terence L [AIP183955]; Baqwa, Tshawe [AIP147301]; Brailsford, Marcella [AIP99548]; Broderson, Ole [AIP135285]; Jeberg, Jonas [AIP13946]; Larsen, Kasper [AIP148499]; Wolde-Mariam, Yosef [AIP147300]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","31-DEC-17","23.75","1","Credit",".003308526",".00339336",".00339336","",".00339336","STIM-NCB","N","SE","","",
"AAGR88189","ABCH50300","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK922503","All I See","Calhoun, Raymond James [AIP129024]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Serrano, Edwin [AIP98037]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","14-FEB-17","14-FEB-17","10.5","1","Credit",".039412815",".0404234",".0404234","",".0404234","SUISA","N","CH","","",
"AAGR88189","ABCH50300","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK922503","All I See","Calhoun, Raymond James [AIP129024]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Serrano, Edwin [AIP98037]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","24-FEB-17","24-FEB-17","10.5","1","Credit",".0197064075",".0202117",".0202117","",".0202117","SUISA","N","CH","","",
"AAGR88189","ABCH50300","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK922503","All I See","Calhoun, Raymond James [AIP129024]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Serrano, Edwin [AIP98037]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","14-JUL-17","14-JUL-17","10.5","1","Credit",".0197064075",".0202117",".0202117","",".0202117","SUISA","N","CH","","",
"AAGR88189","ABCH50822","UCMR_E4\2018-206_PERF_Q2 2018","AWK923780","Enemiez","Brown, David Debrandon [AIP151287]; Felton, Jeremy P [AIP71380]; Watters, Samuel J [AIP17246]; Jeberg, Jonas [AIP13946]","","","PERF","Making Available Right - Non-Interactive","TERR719","Romania","","","","","","","01-JUL-17","31-JUL-17","24","0","Credit",".025510072448",".026164202016",".030892176","",".030892176","UCMR","N","RO","","",
"AAGR88189","ABCH50831","UCMR_E4\2018-217_PERF_Q2 2018","AWK925561","Cool","Davis, Radric Delantic [AIP62888]; Friedman, Scott [AIP36522]; Jaehn, Felix Kurt [AIP128701]; Jeberg, Jonas [AIP13946]; Markowitz, Richard Samuel [AIP158169]; Premnath, Micah Rayan [AIP157839]","","","PERF","Television Broadcast Right","TERR719","Romania","","","","","","","01-JAN-18","31-MAR-18","6","0","Credit",".034620812608",".035508594904",".041925096","",".041925096","UCMR","N","RO","","",
"AAGR88189","ABCH50898","GEMA_6061434_ABRE_RFS_2017_HA AR_C_PERF_Q2 2018","AWK931583","Out Run The Sun","Abney, Terence L [AIP183955]; Jeberg, Jonas [AIP13946]; Brailsford, Marcella [AIP99548]","","","PERF","Television Broadcast Right","TERR643","Germany","","","","","","","01-JAN-17","31-DEC-17","3.13","18","Credit","2.862142101","2.93553036","2.93553036","","2.93553036","GEMA (Distribution)","N","DE","","",
"AAGR88189","ABCH50898","GEMA_6061434_ABRE_RFS_2017_HA AR_C_PERF_Q2 2018","AWK933641","Boyz In The Hood","Bonds, Marlin Donnell [AIP84953]; Jeberg, Jonas [AIP13946]; Sparks, Jordin [AIP83870]; Wesson, William Calvin [AIP228084]","","","PERF","Television Broadcast Right","TERR643","Germany","","","","","","","01-JAN-17","31-DEC-17","6.25","1","Credit",".318015789",".32617004",".32617004","",".32617004","GEMA (Distribution)","N","DE","","",
"AAGR88189","ABCH51038","TONO_2018-2_CRD20180605182930017090_PERF_Q2 2018","AWK578706","Left Ey3","Reece, Vanessa [AIP106017]; Jeberg, Jonas [AIP13946]; Small, Craig A [AIP144455]; Kouame, Jean Baptiste [AIP18159]; McHenry, Michael Ojike [AIP23699]; Zolot, Natassia [AIP23700]; Buendia, Ryan [AIP34818]","","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-JUL-16","30-SEP-16","2.5","445","Credit",".00116786475",".00119781",".00119781","",".00119781","TONO","N","NO","","",
"AAGR88189","ABCH51038","TONO_2018-2_CRD20180605182930017090_PERF_Q2 2018","AWK931582","Louder","Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Willis, Christopher Timothy [AIP46231]","","","PERF","Radio Broadcast Right","TERR706","Norway","","","","","","","01-OCT-17","31-DEC-17","15","2","Credit",".0630646965",".06468174",".06468174","",".06468174","TONO","N","NO","","",
"AAGR88189","ABCH51040","TONO_2018-2_CRD20180612125647017090_PERF_Q2 2018","AWK735228","Obsessed","Jeberg, Jonas [AIP13946]; Bonnici, Kayla Rae [AIP146130]; Meier, Sean C [AIP158888]","","","PERF","Radio Broadcast Right","TERR706","Norway","","","","","","","01-OCT-17","31-DEC-17","2.5","92","Credit",".415759851",".42642036",".42642036","",".42642036","TONO","N","NO","","",
"AAGR88189","ABCH51040","TONO_2018-2_CRD20180612125647017090_PERF_Q2 2018","AWK785404","Why","Jeberg, Jonas [AIP13946]; McLaughlin, Brett Leland [AIP141939]; Carpenter, Sabrina Annlynn [AIP48074]","","","PERF","Television Broadcast Right","TERR706","Norway","","","","","","","01-OCT-17","31-DEC-17","16.67","4","Credit",".859548456",".88158816",".88158816","",".88158816","TONO","N","NO","","",
"AAGR88189","BCH50303","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK925690","Marry Me","Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","17-DEC-17","17-DEC-17","12.5","1","Credit","1.7538702675","1.7988413","1.7988413","","1.7988413","SUISA","N","CH","","",
"AAGR88189","BCH50304","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK775866","Reminding Me","Jeberg, Jonas [AIP13946]; Thompson, Ethan [AIP147909]; Hlookoff, Shawn [AIP44263]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","17-JUL-17","17-JUL-17","16.67","1","Credit",".06897242625",".07074095",".07074095","",".07074095","SUISA","N","CH","","",
"AAGR88189","BCH50304","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK775866","Reminding Me","Jeberg, Jonas [AIP13946]; Thompson, Ethan [AIP147909]; Hlookoff, Shawn [AIP44263]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","12-SEP-17","12-SEP-17","16.67","1","Credit",".0591192225",".0606351",".0606351","",".0606351","SUISA","N","CH","","",
"AAGR88189","BCH50304","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK775866","Reminding Me","Jeberg, Jonas [AIP13946]; Thompson, Ethan [AIP147909]; Hlookoff, Shawn [AIP44263]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","25-DEC-17","25-DEC-17","16.67","1","Credit",".06897242625",".07074095",".07074095","",".07074095","SUISA","N","CH","","",
"AAGR88189","BCH50305","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK583636","The Way I Are (Dance With Somebody)","Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","04-SEP-17","04-SEP-17","7.19","1","Credit",".00985320375",".01010585",".01010585","",".01010585","SUISA","N","CH","","",
"AAGR88189","BCH50305","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK583636","The Way I Are (Dance With Somebody)","Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","19-SEP-17","19-SEP-17","7.19","1","Credit",".00985320375",".01010585",".01010585","",".01010585","SUISA","N","CH","","",
"AAGR88189","BCH50305","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK931560","Turn It Up","Cunningham, Ruth Anne [AIP63500]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Lott, Victoria Louise [AIP109745]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","02-JUL-17","02-JUL-17","12.5","1","Credit",".06897242625",".07074095",".07074095","",".07074095","SUISA","N","CH","","",
"AAGR88189","BCH50305","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK933614","What If The Heart Is Wong","Elofsson, Jörgen Kjell [AIP40940]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","29-JAN-17","29-JAN-17","12.5","1","Credit",".3350089275",".3435989",".3435989","",".3435989","SUISA","N","CH","","",
"AAGR88189","BCH50305","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK933614","What If The Heart Is Wong","Elofsson, Jörgen Kjell [AIP40940]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","30-JUL-17","30-JUL-17","12.5","1","Credit",".3350089275",".3435989",".3435989","",".3435989","SUISA","N","CH","","",
"AAGR88189","BCH50306","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK785404","Why","Jeberg, Jonas [AIP13946]; McLaughlin, Brett Leland [AIP141939]; Carpenter, Sabrina Annlynn [AIP48074]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","14-SEP-17","14-SEP-17","16.67","1","Credit",".04926601875",".05052925",".05052925","",".05052925","SUISA","N","CH","","",
"AAGR88189","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK184890","The Boys","Jeberg, Jonas [AIP13946]; Kouame, Jean Baptiste [AIP18159]; McHenry, Michael Ojike [AIP23699]; Maraj, Onika Tanya [AIP62952]; Persaud, Anjulie [AIP71791]","","","PERF","Right of Public Performance of a Recording","TERR744","Sweden","","","","","","","01-JUL-17","31-DEC-17","12.5","1","Credit",".034188102",".03506472",".03506472","",".03506472","STIM-NCB","N","SE","","",
"AAGR88189","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK205115","Remember My Name","Jeberg, Jonas [AIP13946]; Kouame, Jean Baptiste [AIP18159]; Brown, Christopher Maurice [AIP18214]; McHenry, Michael Ojike [AIP23699]; Buendia, Ryan [AIP34818]; Whyte, Alain Gordon [AIP46809]; Streeter, Amber Denise [AIP71670]; McCall, Kevin [AIP83936]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","31-DEC-17","2.5","1","Credit",".019851156",".02036016",".02036016","",".02036016","STIM-NCB","N","SE","","",
"AAGR88189","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK578706","Left Ey3","Reece, Vanessa [AIP106017]; Jeberg, Jonas [AIP13946]; Small, Craig A [AIP144455]; Kouame, Jean Baptiste [AIP18159]; McHenry, Michael Ojike [AIP23699]; Zolot, Natassia [AIP23700]; Buendia, Ryan [AIP34818]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JAN-17","31-MAR-17","2.5","34","Credit",".003308526",".00339336",".00339336","",".00339336","STIM-NCB","N","SE","","",
"AAGR88189","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK691698","Fetish","Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]","","","PERF","Radio Broadcast Right","TERR744","Sweden","","","","","","","01-JAN-17","31-DEC-17","8.23","232","Credit","14.431790412","14.80183632","14.80183632","","14.80183632","STIM-NCB","N","SE","","",
"AAGR88189","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK735228","Obsessed","Jeberg, Jonas [AIP13946]; Bonnici, Kayla Rae [AIP146130]; Meier, Sean C [AIP158888]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","31-DEC-17","2.5","1","Credit",".00551421",".0056556",".0056556","",".0056556","STIM-NCB","N","SE","","",
"AAGR88189","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK735228","Obsessed","Jeberg, Jonas [AIP13946]; Bonnici, Kayla Rae [AIP146130]; Meier, Sean C [AIP158888]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","31-DEC-17","2.5","42","Credit",".30879576",".3167136",".3167136","",".3167136","STIM-NCB","N","SE","","",
"AAGR88189","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK925562","Forever And A Day","Jeberg, Jonas [AIP13946]; Merritt, Andre Darrell [AIP76238]; Rowland, Kelendria Trene [AIP142577]; Watters, Samuel J [AIP17246]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","31-DEC-17","25","1","Credit","1.412740602","1.44896472","1.44896472","","1.44896472","STIM-NCB","N","SE","","",
"AAGR88189","BCH50301","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK691698","Fetish","Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","04-OCT-17","04-OCT-17","8.24","1","Credit",".18721087125",".19201115",".19201115","",".19201115","SUISA","N","CH","","",
"AAGR88189","BCH50301","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK691698","Fetish","Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","15-OCT-17","15-OCT-17","8.24","1","Credit","3.45847451625","3.54715335","3.54715335","","3.54715335","SUISA","N","CH","","",
